Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:18,022031,801125C90,022031,801125C90,1571.23,US Dollar,1571.23,US Dollar,Reinvestment,0
2022/09/01 00:29,011968,8010E3E20,011968,8010E3E20,2814.22,US Dollar,2814.22,US Dollar,Reinvestment,0
2022/09/01 00:02,011047,8010E3E70,011047,8010E3E70,14574.78,US Dollar,14574.78,US Dollar,Reinvestment,0
2022/09/01 00:07,001889,8010E4370,001889,8010E4370,4560.84,US Dollar,4560.84,US Dollar,Reinvestment,0
2022/09/01 00:00,012063,8010E4410,012063,8010E4410,1425.58,US Dollar,1425.58,US Dollar,Reinvestment,0
2022/09/01 00:06,021828,80111DA80,021828,80111DA80,4381.65,US Dollar,4381.65,US Dollar,Reinvestment,0
2022/09/01 00:21,020,801120A40,020,801120A40,798.54,US Dollar,798.54,US Dollar,Reinvestment,0
2022/09/01 00:29,032975,801122C50,032975,801122C50,8252.09,US Dollar,8252.09,US Dollar,Reinvestment,0
2022/09/01 00:07,021566,801122DD0,021566,801122DD0,1308.64,US Dollar,1308.64,US Dollar,Reinvestment,0
2022/09/01 00:00,031130,801122E20,031130,801122E20,3058.14,US Dollar,3058.14,US Dollar,Reinvestment,0
2022/09/01 00:22,001277,80081F980,002692,801121AD0,243.25,US Dollar,243.25,US Dollar,Cheque,0
2022/09/01 00:23,001277,80081F980,002692,801121AD0,50.84,US Dollar,50.84,US Dollar,Credit Card,0
2022/09/01 00:18,011047,8010E3E70,011047,8010E3E70,20.08,US Dollar,20.08,US Dollar,Reinvestment,0
2022/09/01 00:18,012063,8010E4410,012063,8010E4410,22.00,US Dollar,22.00,US Dollar,Reinvestment,0
2022/09/01 00:22,002368,80111EC90,002368,80111EC90,25.00,US Dollar,25.00,US Dollar,Reinvestment,0
2022/09/01 00:06,002692,80111EDD0,002692,80111EDD0,22.42,US Dollar,22.42,US Dollar,Reinvestment,0
2022/09/01 00:22,020,8011209A0,020,8011209A0,3.40,US Dollar,3.40,US Dollar,Reinvestment,0
2022/09/01 00:22,021828,80112A620,021828,80112A620,1368.40,US Dollar,1368.40,US Dollar,Reinvestment,0
2022/09/01 00:26,022890,80112AA80,022890,80112AA80,1778348.86,US Dollar,1778348.86,US Dollar,Reinvestment,0
2022/09/01 00:25,022890,80112AA80,022890,80112AA80,22.02,US Dollar,22.02,US Dollar,Reinvestment,0
2022/09/01 00:15,022185,80112BD10,022185,80112BD10,110859.99,US Dollar,110859.99,US Dollar,Reinvestment,0
2022/09/01 00:23,022435,80112BDB0,022435,80112BDB0,1934.46,US Dollar,1934.46,US Dollar,Reinvestment,0
2022/09/01 00:17,00394,80112BD60,00394,80112BD60,24.01,US Dollar,24.01,US Dollar,Reinvestment,0
2022/09/01 00:15,012204,80112B9D0,012204,80112B9D0,17444.77,US Dollar,17444.77,US Dollar,Reinvestment,0
2022/09/01 00:16,011046,80112B7A0,011046,80112B7A0,999623.63,US Dollar,999623.63,US Dollar,Reinvestment,0
2022/09/01 00:05,00531,800AAA520,021828,801130A80,388.68,US Dollar,388.68,US Dollar,Cheque,0
2022/09/01 00:06,00531,800AAA520,021828,801130A80,273.30,US Dollar,273.30,US Dollar,Credit Card,0
2022/09/01 00:09,002196,801130840,002196,801130840,584043.69,US Dollar,584043.69,US Dollar,Reinvestment,0
2022/09/01 00:29,02860,801131CD0,02860,801131CD0,9662.19,US Dollar,9662.19,US Dollar,Reinvestment,0
2022/09/01 00:16,011,801131EB0,011,801131EB0,14.72,US Dollar,14.72,US Dollar,Reinvestment,0
2022/09/01 00:28,012,801131390,012,801131390,3723.46,US Dollar,3723.46,US Dollar,Reinvestment,0
2022/09/01 00:26,032991,8011322D0,012,801131390,0.05,US Dollar,0.05,US Dollar,Cheque,0
2022/09/01 00:03,011770,801132450,011770,801132450,467.86,US Dollar,467.86,US Dollar,Reinvestment,0
2022/09/01 00:05,022435,8011311C0,022435,8011311C0,17.39,US Dollar,17.39,US Dollar,Reinvestment,0
2022/09/01 00:17,012,801131390,012,801131390,5.45,US Dollar,5.45,US Dollar,Reinvestment,0
2022/09/01 00:00,022364,801133040,022364,801133040,2128.42,US Dollar,2128.42,US Dollar,Reinvestment,0
2022/09/01 00:10,012204,801133A00,012204,801133A00,411192.40,US Dollar,411192.40,US Dollar,Reinvestment,0
2022/09/01 00:12,012,801134F50,012,801134F50,65633.29,US Dollar,65633.29,US Dollar,Reinvestment,0
2022/09/01 00:03,021566,801135F50,021566,801135F50,410727.97,US Dollar,410727.97,US Dollar,Reinvestment,0
2022/09/01 00:03,011265,800C9C860,021566,801135F50,4352.52,US Dollar,4352.52,US Dollar,Cheque,0
2022/09/01 00:26,011265,800C9C860,021566,801135F50,19718.92,US Dollar,19718.92,US Dollar,Credit Card,0
2022/09/01 00:29,011265,800C9C860,021566,801135F50,17202.28,US Dollar,17202.28,US Dollar,Cash,0
2022/09/01 00:09,011265,800C9C860,021566,801135F50,73.04,US Dollar,73.04,US Dollar,ACH,0
2022/09/01 00:17,011265,800C9C860,021566,801135F50,148.32,US Dollar,148.32,US Dollar,Wire,0
2022/09/01 00:07,011047,8011363F0,011047,8011363F0,6.43,US Dollar,6.43,US Dollar,Reinvestment,0
2022/09/01 00:07,021566,801136B70,021566,801136B70,3.17,US Dollar,3.17,US Dollar,Reinvestment,0
2022/09/01 00:03,022481,801133760,022481,801133760,627070.97,US Dollar,627070.97,US Dollar,Reinvestment,0
2022/09/01 00:12,032654,801133800,032654,801133800,47.76,US Dollar,47.76,US Dollar,Reinvestment,0
2022/09/01 00:21,032922,801133DB0,032922,801133DB0,20008.78,US Dollar,20008.78,US Dollar,Reinvestment,0
2022/09/01 00:15,03808,801135C70,03808,801135C70,1125.42,US Dollar,1125.42,US Dollar,Reinvestment,0
2022/09/01 00:19,020,801135370,020,801135370,18.24,US Dollar,18.24,US Dollar,Reinvestment,0
2022/09/01 00:13,001889,8011358E0,001889,8011358E0,3.29,US Dollar,3.29,US Dollar,Reinvestment,0
2022/09/01 00:25,01291,800992690,001439,801138010,20691.66,US Dollar,20691.66,US Dollar,Cheque,0
2022/09/01 00:02,01291,800992690,001439,801138010,24013.33,US Dollar,24013.33,US Dollar,Credit Card,0
2022/09/01 00:11,01291,800992690,001439,801138010,1715.79,US Dollar,1715.79,US Dollar,Cash,0
2022/09/01 00:25,01291,800992690,001439,801138010,1439.26,US Dollar,1439.26,US Dollar,ACH,0
2022/09/01 00:16,032389,8011383C0,032389,8011383C0,5847.66,US Dollar,5847.66,US Dollar,Reinvestment,0
2022/09/01 00:01,011701,801138410,011701,801138410,493.71,US Dollar,493.71,US Dollar,Reinvestment,0
2022/09/01 00:22,070,10042B660,022129,801132BC0,6084.72,US Dollar,6084.72,US Dollar,Cheque,0
2022/09/01 00:17,070,10042B660,022129,801132BC0,11113.27,US Dollar,11113.27,US Dollar,Credit Card,0
2022/09/01 00:28,070,10042B660,022129,801132BC0,13179.51,US Dollar,13179.51,US Dollar,Cash,0
2022/09/01 00:25,022129,801132BC0,022129,801132BC0,17.19,US Dollar,17.19,US Dollar,Reinvestment,0
2022/09/01 00:03,032681,80113B2B0,032681,80113B2B0,422.47,US Dollar,422.47,US Dollar,Reinvestment,0
2022/09/01 00:00,022364,80113BA60,022364,80113BA60,141030.03,US Dollar,141030.03,US Dollar,Reinvestment,0
2022/09/01 00:05,022129,80113DC70,022129,80113DC70,5.21,US Dollar,5.21,US Dollar,Reinvestment,0
2022/09/01 00:04,031951,80113E860,031951,80113E860,3994.74,US Dollar,3994.74,US Dollar,Reinvestment,0
2022/09/01 00:07,01639,80113F7F0,01639,80113F7F0,367921.01,US Dollar,367921.01,US Dollar,Reinvestment,0
2022/09/01 00:28,01639,8011408C0,01639,8011408C0,21.29,US Dollar,21.29,US Dollar,Reinvestment,0
2022/09/01 00:11,00531,801140E80,00531,801140E80,153778.66,US Dollar,153778.66,US Dollar,Reinvestment,0
2022/09/01 00:22,021260,801141220,021260,801141220,727079.68,US Dollar,727079.68,US Dollar,Reinvestment,0
2022/09/01 00:06,011968,8011428B0,011968,8011428B0,38722.28,US Dollar,38722.28,US Dollar,Reinvestment,0
2022/09/01 00:27,001110,800BC05A0,022224,801143270,989.86,US Dollar,989.86,US Dollar,Cheque,0
2022/09/01 00:07,001110,800BC05A0,022224,801143270,2554.77,US Dollar,2554.77,US Dollar,ACH,0
2022/09/01 00:19,011222,801143F40,011222,801143F40,7.86,US Dollar,7.86,US Dollar,Reinvestment,0
2022/09/01 00:16,0224,801143CB0,0224,801143CB0,3.71,US Dollar,3.71,US Dollar,Reinvestment,0
2022/09/01 00:09,011968,801143D00,011968,801143D00,8.93,US Dollar,8.93,US Dollar,Reinvestment,0
2022/09/01 00:02,001638,801144A90,001638,801144A90,229144.62,US Dollar,229144.62,US Dollar,Reinvestment,0
2022/09/01 00:08,012966,801144AE0,012966,801144AE0,9549.93,US Dollar,9549.93,US Dollar,Reinvestment,0
2022/09/01 00:00,011701,801145190,011701,801145190,10794.84,US Dollar,10794.84,US Dollar,Reinvestment,0
2022/09/01 00:19,022661,801145D00,022661,801145D00,8.37,US Dollar,8.37,US Dollar,Reinvestment,0
2022/09/01 00:16,011,801145630,011047,8011456D0,5478044.00,US Dollar,5478044.00,US Dollar,Cheque,0
2022/09/01 00:05,011047,8011456D0,011046,8009E3420,2.79,US Dollar,2.79,US Dollar,Credit Card,0
2022/09/01 00:26,011222,801146F00,011222,801146F00,14022.40,US Dollar,14022.40,US Dollar,Reinvestment,0
2022/09/01 00:06,011222,801146F00,011222,801146F00,17.32,US Dollar,17.32,US Dollar,Reinvestment,0
2022/09/01 00:10,03581,801146D10,03581,801146D10,3639.33,US Dollar,3639.33,US Dollar,Reinvestment,0
2022/09/01 00:14,001439,801147210,001439,801147210,486.09,US Dollar,486.09,US Dollar,Reinvestment,0
2022/09/01 00:22,032129,8011472B0,032129,8011472B0,37811.73,US Dollar,37811.73,US Dollar,Reinvestment,0
2022/09/01 00:23,001439,801147210,001439,801147210,6.03,US Dollar,6.03,US Dollar,Reinvestment,0
2022/09/01 00:19,022435,8011479A0,022435,8011479A0,1086632.27,US Dollar,1086632.27,US Dollar,Reinvestment,0
2022/09/01 00:07,011222,80081D600,00531,801147EA0,27705.34,US Dollar,27705.34,US Dollar,Cheque,0
2022/09/01 00:19,011222,80081D600,00531,801147EA0,1490.35,US Dollar,1490.35,US Dollar,ACH,0
2022/09/01 00:02,00531,801147EA0,00531,801147EA0,22.57,US Dollar,22.57,US Dollar,Reinvestment,0
2022/09/01 00:02,01394,801148E90,01394,801148E90,11.41,US Dollar,11.41,US Dollar,Reinvestment,0
2022/09/01 00:18,011046,801149440,011046,801149440,12.98,US Dollar,12.98,US Dollar,Reinvestment,0
2022/09/01 00:15,001807,8011489E0,001807,8011489E0,4930.30,US Dollar,4930.30,US Dollar,Reinvestment,0
2022/09/01 00:00,012592,801148680,012592,801148680,14.99,US Dollar,14.99,US Dollar,Reinvestment,0
2022/09/01 00:12,011255,800ADFA50,001110,801149E30,10574.41,US Dollar,10574.41,US Dollar,Cheque,0
2022/09/01 00:12,011255,800ADFA50,001110,801149E30,25683.58,US Dollar,25683.58,US Dollar,Credit Card,0
2022/09/01 00:28,020,80114A9B0,020,80114A9B0,17045.20,US Dollar,17045.20,US Dollar,Reinvestment,0
2022/09/01 00:05,012,80114B4C0,012,80114B4C0,1322824.21,US Dollar,1322824.21,US Dollar,Reinvestment,0
2022/09/01 00:10,011222,80114B560,011222,80114B560,3511.28,US Dollar,3511.28,US Dollar,Reinvestment,0
2022/09/01 00:28,011255,80114B740,011255,80114B740,693.08,US Dollar,693.08,US Dollar,Reinvestment,0
2022/09/01 00:10,022661,80114B5B0,022661,80114B5B0,11.00,US Dollar,11.00,US Dollar,Reinvestment,0
2022/09/01 00:27,00394,80114BE30,00394,80114BE30,11.35,US Dollar,11.35,US Dollar,Reinvestment,0
2022/09/01 00:26,022890,80114CA90,022890,80114CA90,195948.32,US Dollar,195948.32,US Dollar,Reinvestment,0
2022/09/01 00:12,070,10042B660,022890,80114CA90,176473.56,US Dollar,176473.56,US Dollar,Cheque,0
2022/09/01 00:10,011222,80114D6B0,011222,80114D6B0,15.93,US Dollar,15.93,US Dollar,Reinvestment,0
2022/09/01 00:25,002175,80114E1D0,002175,80114E1D0,427074.07,US Dollar,427074.07,US Dollar,Reinvestment,0
2022/09/01 00:23,033015,80114DED0,033015,80114DED0,201.69,US Dollar,201.69,US Dollar,Reinvestment,0
2022/09/01 00:24,01217,800873AF0,022129,80114DD40,55134.22,US Dollar,55134.22,US Dollar,Cheque,0
2022/09/01 00:19,01217,800873AF0,022129,80114DD40,16502.04,US Dollar,16502.04,US Dollar,Cash,0
2022/09/01 00:08,01217,800873AF0,022129,80114DD40,4643.56,US Dollar,4643.56,US Dollar,ACH,0
2022/09/01 00:19,01291,80114DE80,0115481,814255600,3.91,US Dollar,3.91,US Dollar,Credit Card,0
2022/09/01 00:11,011222,80114E5A0,011222,80114E5A0,4.13,US Dollar,4.13,US Dollar,Reinvestment,0
2022/09/01 00:09,022481,80114C2D0,022481,80114C2D0,2979.13,US Dollar,2979.13,US Dollar,Reinvestment,0
2022/09/01 00:17,022595,80114CEB0,022595,80114CEB0,405.15,US Dollar,405.15,US Dollar,Reinvestment,0
2022/09/01 00:13,01291,80114CF00,01291,80114CF00,318.69,US Dollar,318.69,US Dollar,Reinvestment,0
2022/09/01 00:23,031451,80114CF50,01422,80114B2A0,1895.06,US Dollar,1895.06,US Dollar,ACH,0
2022/09/01 00:18,032416,80114D090,032416,80114D090,1428.89,US Dollar,1428.89,US Dollar,Reinvestment,0
2022/09/01 00:12,021566,80114EA70,021566,80114EA70,158.85,US Dollar,158.85,US Dollar,Reinvestment,0
2022/09/01 00:23,001812,80114EC00,001812,80114EC00,1599.69,US Dollar,1599.69,US Dollar,Reinvestment,0
2022/09/01 00:26,022595,80114CEB0,022595,80114CEB0,17.29,US Dollar,17.29,US Dollar,Reinvestment,0
2022/09/01 00:11,001812,80114F8D0,001812,80114F8D0,689706.30,US Dollar,689706.30,US Dollar,Reinvestment,0
2022/09/01 00:11,011,80114FC60,002175,8011406D0,2991.23,US Dollar,2991.23,US Dollar,Cheque,0
2022/09/01 00:17,031811,801142580,031811,801142580,2805.25,US Dollar,2805.25,US Dollar,Reinvestment,0
2022/09/01 00:00,001638,801142B00,001638,801142B00,29745.19,US Dollar,29745.19,US Dollar,Reinvestment,0
2022/09/01 00:09,020,801144EB0,020,801144EB0,3136.85,US Dollar,3136.85,US Dollar,Reinvestment,0
2022/09/01 00:22,022364,8011433F0,00394,801144F00,16267497.00,US Dollar,16267497.00,US Dollar,Cheque,0
2022/09/01 00:16,033011,80114AD60,033011,80114AD60,2993.57,US Dollar,2993.57,US Dollar,Reinvestment,0
2022/09/01 00:29,01639,80080CA20,002368,80114A340,3564.21,US Dollar,3564.21,US Dollar,Cheque,0
2022/09/01 00:22,01639,80080CA20,002368,80114A340,1142.43,US Dollar,1142.43,US Dollar,Credit Card,0
2022/09/01 00:19,01639,8011404B0,01639,8011404B0,19.37,US Dollar,19.37,US Dollar,Reinvestment,0
2022/09/01 00:26,002175,8011406D0,0215514,807BF1F10,2.25,US Dollar,2.25,US Dollar,Credit Card,0
2022/09/01 00:04,022547,801143490,022547,801143490,7.11,US Dollar,7.11,US Dollar,Reinvestment,0
2022/09/01 00:05,01422,801143970,01422,801143970,4.31,US Dollar,4.31,US Dollar,Reinvestment,0
2022/09/01 00:16,002545,801144370,002545,801144370,16.41,US Dollar,16.41,US Dollar,Reinvestment,0
2022/09/01 00:29,002196,801144800,002196,801144800,12.88,US Dollar,12.88,US Dollar,Reinvestment,0
2022/09/01 00:18,00394,801144F00,003718,8035A7770,222.13,US Dollar,222.13,US Dollar,Credit Card,0
2022/09/01 00:06,012204,8011453E0,005206,80905D6F0,269.57,US Dollar,269.57,US Dollar,Credit Card,0
2022/09/01 00:18,022547,80115A160,022547,80115A160,734850.72,US Dollar,734850.72,US Dollar,Reinvestment,0
2022/09/01 00:13,022547,80115A160,022547,80115A160,18.05,US Dollar,18.05,US Dollar,Reinvestment,0
2022/09/01 00:23,020,80115A710,020,80115A710,4643285.40,US Dollar,4643285.40,US Dollar,Reinvestment,0
2022/09/01 00:06,01422,8002CE4A0,002545,80115A7B0,85572.71,US Dollar,85572.71,US Dollar,Cheque,0
2022/09/01 00:02,01422,8002CE4A0,002545,80115A7B0,11429.05,US Dollar,11429.05,US Dollar,Credit Card,0
2022/09/01 00:15,011265,801159800,011265,801159800,7093.05,US Dollar,7093.05,US Dollar,Reinvestment,0
2022/09/01 00:11,032129,801159A70,011046,801159DE0,10243.12,US Dollar,10243.12,US Dollar,Wire,0
2022/09/01 00:11,011046,801159DE0,011046,801159DE0,1676.13,US Dollar,1676.13,US Dollar,Reinvestment,0
2022/09/01 00:29,031623,801159E80,031623,801159E80,4256.37,US Dollar,4256.37,US Dollar,Reinvestment,0
2022/09/01 00:13,031446,80115ABE0,011222,8011595D0,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/09/01 00:17,022481,80115ACD0,022481,80115ACD0,10529.21,US Dollar,10529.21,US Dollar,Reinvestment,0
2022/09/01 00:00,011265,801159800,011265,801159800,7.64,US Dollar,7.64,US Dollar,Reinvestment,0
2022/09/01 00:27,022185,80115AC30,024317,806AEEF40,4.48,US Dollar,4.48,US Dollar,Credit Card,0
2022/09/01 00:22,01291,8006A5B10,011495,80115D120,13774.73,US Dollar,13774.73,US Dollar,Cheque,0
2022/09/01 00:28,01291,8006A5B10,011495,80115D120,17277.80,US Dollar,17277.80,US Dollar,Credit Card,0
2022/09/01 00:03,01291,8006A5B10,011495,80115D120,11115.64,US Dollar,11115.64,US Dollar,Wire,0
2022/09/01 00:21,001807,80115D4E0,001807,80115D4E0,8.26,US Dollar,8.26,US Dollar,Reinvestment,0
2022/09/01 00:11,022031,80115D8E0,022031,80115D8E0,18.22,US Dollar,18.22,US Dollar,Reinvestment,0
2022/09/01 00:05,011,8011600B0,011,8011600B0,246372.01,US Dollar,246372.01,US Dollar,Reinvestment,0
2022/09/01 00:24,01231,80031B230,011,801160100,4057526.92,US Dollar,4057526.92,US Dollar,Cheque,0
2022/09/01 00:04,01231,80031B230,011,801160100,4167349.95,US Dollar,4167349.95,US Dollar,Cash,0
2022/09/01 00:17,022224,80115FC90,022224,80115FC90,54119.42,US Dollar,54119.42,US Dollar,Reinvestment,0
2022/09/01 00:27,022224,80115FC90,022224,80115FC90,24.99,US Dollar,24.99,US Dollar,Reinvestment,0
2022/09/01 00:11,01231,801161900,01231,801161900,1071699.03,US Dollar,1071699.03,US Dollar,Reinvestment,0
2022/09/01 00:21,03230,801161FF0,03230,801161FF0,49848.12,US Dollar,49848.12,US Dollar,Reinvestment,0
2022/09/01 00:02,033027,801162090,033027,801162090,10621.67,US Dollar,10621.67,US Dollar,Reinvestment,0
2022/09/01 00:03,021393,801161EB0,021393,801161EB0,21.78,US Dollar,21.78,US Dollar,Reinvestment,0
2022/09/01 00:10,022224,801162A50,022224,801162A50,7870.66,US Dollar,7870.66,US Dollar,Reinvestment,0
2022/09/01 00:04,021260,801163710,021260,801163710,24.37,US Dollar,24.37,US Dollar,Reinvestment,0
2022/09/01 00:11,022661,801164C00,022661,801164C00,138873.13,US Dollar,138873.13,US Dollar,Reinvestment,0
2022/09/01 00:14,022661,801164C00,022661,801164C00,6.26,US Dollar,6.26,US Dollar,Reinvestment,0
2022/09/01 00:07,001120,801165CE0,001120,801165CE0,109368.01,US Dollar,109368.01,US Dollar,Reinvestment,0
2022/09/01 00:04,00531,800657EA0,001120,801165CE0,4876.94,US Dollar,4876.94,US Dollar,Cheque,0
2022/09/01 00:29,00531,800657EA0,001120,801165CE0,9477.30,US Dollar,9477.30,US Dollar,Cash,0
2022/09/01 00:17,022086,801166B50,022086,801166B50,146762.98,US Dollar,146762.98,US Dollar,Reinvestment,0
2022/09/01 00:22,001120,801166DF0,001120,801166DF0,704.29,US Dollar,704.29,US Dollar,Reinvestment,0
2022/09/01 00:02,011046,80099D060,001120,801166DF0,693.08,US Dollar,693.08,US Dollar,Cheque,0
2022/09/01 00:04,011046,80099D060,001120,801166DF0,1427.97,US Dollar,1427.97,US Dollar,Wire,0
2022/09/01 00:05,011770,801166560,011770,801166560,15.49,US Dollar,15.49,US Dollar,Reinvestment,0
2022/09/01 00:10,001812,8011683B0,001812,8011683B0,81486.16,US Dollar,81486.16,US Dollar,Reinvestment,0
2022/09/01 00:20,001812,8011683B0,001812,8011683B0,7.78,US Dollar,7.78,US Dollar,Reinvestment,0
2022/09/01 00:29,01291,80116BD90,01291,80116BD90,683784.09,US Dollar,683784.09,US Dollar,Reinvestment,0
2022/09/01 00:20,011495,80116BE80,011495,80116BE80,139139.00,US Dollar,139139.00,US Dollar,Reinvestment,0
2022/09/01 00:11,03348,80116BFC0,03348,80116BFC0,2737.52,US Dollar,2737.52,US Dollar,Reinvestment,0
2022/09/01 00:17,022547,80116C500,022547,80116C500,2521741.88,US Dollar,2521741.88,US Dollar,Reinvestment,0
2022/09/01 00:21,021393,8011708E0,021393,8011708E0,311711.82,US Dollar,311711.82,US Dollar,Reinvestment,0
2022/09/01 00:16,021393,8011708E0,021393,8011708E0,24.18,US Dollar,24.18,US Dollar,Reinvestment,0
2022/09/01 00:14,022890,801175B20,022890,801175B20,202084.40,US Dollar,202084.40,US Dollar,Reinvestment,0
2022/09/01 00:16,022547,80117A030,022547,80117A030,54548.74,US Dollar,54548.74,US Dollar,Reinvestment,0
2022/09/01 00:29,021393,801180E00,021393,801180E00,121485.16,US Dollar,121485.16,US Dollar,Reinvestment,0
2022/09/01 00:20,021393,801180E00,021393,801180E00,23.04,US Dollar,23.04,US Dollar,Reinvestment,0
2022/09/01 00:06,002692,801182550,002692,801182550,3314.62,US Dollar,3314.62,US Dollar,Reinvestment,0
2022/09/01 00:12,0224,801181EB0,0224,801181EB0,677191.46,US Dollar,677191.46,US Dollar,Reinvestment,0
2022/09/01 00:12,01639,801183420,01639,801183420,24.85,US Dollar,24.85,US Dollar,Reinvestment,0
2022/09/01 00:17,011495,80115F900,011495,80115F900,6518453.90,US Dollar,6518453.90,US Dollar,Reinvestment,0
2022/09/01 00:26,002175,801180BE0,002545,801160EE0,838939.00,US Dollar,838939.00,US Dollar,Cheque,0
2022/09/01 00:11,031413,801161B00,022890,801160DF0,9052.81,US Dollar,9052.81,US Dollar,ACH,0
2022/09/01 00:15,001638,801160C10,001277,801162810,825362.00,US Dollar,825362.00,US Dollar,Cheque,0
2022/09/01 00:08,01639,801163340,01639,801163340,1839.26,US Dollar,1839.26,US Dollar,Reinvestment,0
2022/09/01 00:11,022547,801163BC0,022547,801163BC0,25269.12,US Dollar,25269.12,US Dollar,Reinvestment,0
2022/09/01 00:14,002196,801168080,002196,801168080,48.27,US Dollar,48.27,US Dollar,Reinvestment,0
2022/09/01 00:19,011495,80115F900,011495,80115F900,5.45,US Dollar,5.45,US Dollar,Reinvestment,0
2022/09/01 00:29,001638,801160C10,001638,801160C10,15.65,US Dollar,15.65,US Dollar,Reinvestment,0
2022/09/01 00:25,002692,801160E90,002692,801160E90,10.82,US Dollar,10.82,US Dollar,Reinvestment,0
2022/09/01 00:03,002545,801160EE0,0218057,8163924B0,4.40,US Dollar,4.40,US Dollar,Credit Card,0
2022/09/01 00:17,01394,801161BA0,01394,801161BA0,5.68,US Dollar,5.68,US Dollar,Reinvestment,0
2022/09/01 00:24,001277,801162810,0255136,81B00FFA0,23.27,US Dollar,23.27,US Dollar,Credit Card,0
2022/09/01 00:24,022224,801167FC0,0016679,806EB4400,16.60,US Dollar,16.60,US Dollar,Credit Card,0
2022/09/01 00:09,002545,801168030,002545,801168030,16.42,US Dollar,16.42,US Dollar,Reinvestment,0
2022/09/01 00:07,002196,801168080,002196,801168080,11.81,US Dollar,11.81,US Dollar,Reinvestment,0
2022/09/01 00:22,021414,80116BB70,021414,80116BB70,18.18,US Dollar,18.18,US Dollar,Reinvestment,0
2022/09/01 00:23,012,801183960,012,801183960,20.21,US Dollar,20.21,US Dollar,Reinvestment,0
2022/09/01 00:28,012204,801183A00,021260,8007D4B60,7.93,US Dollar,7.93,US Dollar,Credit Card,0
2022/09/01 00:14,021414,80113C870,021414,80113C870,475778.53,US Dollar,475778.53,US Dollar,Reinvestment,0
2022/09/01 00:27,021414,80113D990,021414,80113D990,63.96,US Dollar,63.96,US Dollar,Reinvestment,0
2022/09/01 00:10,00394,80113F3E0,00394,80113F3E0,10214.05,US Dollar,10214.05,US Dollar,Reinvestment,0
2022/09/01 00:28,012063,80113FD30,012063,80113FD30,5530.12,US Dollar,5530.12,US Dollar,Reinvestment,0
2022/09/01 00:10,021414,80113C870,021414,80113C870,8.75,US Dollar,8.75,US Dollar,Reinvestment,0
2022/09/01 00:13,011,80115C530,011,80115C530,14.75,US Dollar,14.75,US Dollar,Reinvestment,0
2022/09/01 00:16,012966,80115CB20,012966,80115CB20,19.76,US Dollar,19.76,US Dollar,Reinvestment,0
2022/09/01 00:21,012592,80115E1B0,0240057,818131B60,34.80,US Dollar,34.80,US Dollar,Credit Card,0
2022/09/01 00:05,01394,801185D50,01394,801185D50,11.61,US Dollar,11.61,US Dollar,Reinvestment,0
2022/09/01 00:00,022435,800E9FEA0,022129,8011880E0,43377.16,US Dollar,43377.16,US Dollar,Cheque,0
2022/09/01 00:13,022435,800E9FEA0,022129,8011880E0,5063.21,US Dollar,5063.21,US Dollar,Credit Card,0
2022/09/01 00:23,01394,801188500,01394,801188500,22.14,US Dollar,22.14,US Dollar,Reinvestment,0
2022/09/01 00:11,0224,801188910,0224,801188910,5.49,US Dollar,5.49,US Dollar,Reinvestment,0
2022/09/01 00:23,022364,801188CF0,022364,801188CF0,91698.11,US Dollar,91698.11,US Dollar,Reinvestment,0
2022/09/01 00:23,011255,8009A3680,00349,80118AA70,229683.33,US Dollar,229683.33,US Dollar,Cheque,0
2022/09/01 00:22,011255,8009A3680,00349,80118AA70,16275.10,US Dollar,16275.10,US Dollar,Credit Card,0
2022/09/01 00:26,011255,8009A3680,00349,80118AA70,149354.40,US Dollar,149354.40,US Dollar,ACH,0
2022/09/01 00:04,011255,8009A3680,00349,80118AA70,27493.75,US Dollar,27493.75,US Dollar,Wire,0
2022/09/01 00:00,011968,80118BFF0,011968,80118BFF0,21.60,US Dollar,21.60,US Dollar,Reinvestment,0
2022/09/01 00:26,011770,80118CB70,001638,806ABA760,9.71,US Dollar,9.71,US Dollar,Credit Card,0
2022/09/01 00:05,001439,80118A0D0,001439,80118A0D0,196911.75,US Dollar,196911.75,US Dollar,Reinvestment,0
2022/09/01 00:27,001439,80118A0D0,022185,80118A650,19054296.41,US Dollar,19054296.41,US Dollar,ACH,0
2022/09/01 00:29,011222,80118B430,022185,80118B340,2422398.29,US Dollar,2422398.29,US Dollar,Cheque,0
2022/09/01 00:09,032047,80118B960,032047,80118B960,5995.99,US Dollar,5995.99,US Dollar,Reinvestment,0
2022/09/01 00:10,0224,80005B7C0,011,80118BD60,4777.19,US Dollar,4777.19,US Dollar,Cheque,0
2022/09/01 00:06,0224,80005B7C0,011,80118BD60,2160.13,US Dollar,2160.13,US Dollar,Credit Card,0
2022/09/01 00:11,0224,80005B7C0,011,80118BD60,1898.61,US Dollar,1898.61,US Dollar,Wire,0
2022/09/01 00:05,022185,80118A650,00349,80957BE40,15.36,US Dollar,15.36,US Dollar,Credit Card,0
2022/09/01 00:17,002368,80118AC70,002368,80118AC70,23.73,US Dollar,23.73,US Dollar,Reinvestment,0
2022/09/01 00:17,022185,80118B340,021414,80092A670,40.77,US Dollar,40.77,US Dollar,Credit Card,0
